OBJECTID,GLOBAL_ID,IDENT,TYPE_CODE,LEVEL_,WKHR_CODE,WKHR_RMK,MAA_VAL,MAA_UOM,MEA_E_VAL,MEA_E_UOM,MEA_W_VAL,MEA_W_UOM,GMEA_E_VAL,GMEA_E_UOM,GMEA_W_VAL,GMEA_W_UOM,DMEA_VAL,DMEA_UOM,MOCA_VAL,MOCA_UOM,MEAGAP,TRUETRK,MAGTRK,REVTRUETRK,REVMAGTRK,NMAGTRK,NREVMAGTRK,LENGTH_VAL,COPDIST,COPNAV_ID,REPATCSTAR,REPATCEND,DIRECTION,FREQ_CLASS,STATUS,STARTPT_ID,ENDPT_ID,RTPORT_ID,ENRINFO_ID,WIDTHRIGHT,WIDTHLEFT,WIDTH_UOM,MCA1_VAL,MCA1_UOM,MCA1_DIR,MCA2_VAL,MCA2_UOM,MCA2_DIR,MCAPT_ID,MCAPT_TYPE,TFLAG_CODE,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,SHAPE_LENGTH
11879,85DDCE2E-C450-426B-BFFC-B6A611D6FAC9,Y421,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,289.74,298.64,109.56,118.24,,,24.37,,,R,R,,A,,3907B1BF-03EC-4300-A5B1-B9EDFD48ED7D,EE46D017-3A0F-49DB-B7FC-4BC8B215BD00,225432A4-741A-4E15-B168-CAF6509DFC29,A1F68F33-55DF-45C2-8703-700C1C6B4191,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,0.443862896044422
11880,7E58B1C1-867F-4565-9415-6CD74D0892D3,Y421,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,303.12,312.62,122.6,131.5,,,79.06,,,R,R,,A,,E0AC7A49-587E-41C3-BA13-9609D61C3D48,3907B1BF-03EC-4300-A5B1-B9EDFD48ED7D,225432A4-741A-4E15-B168-CAF6509DFC29,A1F68F33-55DF-45C2-8703-700C1C6B4191,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,1.41305638529509
11881,E5A6BF3B-359D-49D7-917A-8BD849FC8699,Y436,OCEAN,U,,,60000,FT,999999,FT,999999,FT,18000,FT,999999,FT,,FT,999999,FT,0,111.73,119.94,291.98,300.46,,,25.31,,,R,R,,A,,9B096F15-5A81-4D2E-ABC5-4AA21A5AFC98,A2C6E4A7-8453-4CB4-8363-753797C7E34B,12161254-46A8-475A-81D6-68D6938D6D2A,DFB92099-877A-47CE-AD1A-86BCE74A372D,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.490414611125417
11882,E9AF7E5E-11FC-48E4-88A0-0F0AAD9A86F8,Y436,OCEAN,U,,,60000,FT,999999,FT,999999,FT,18000,FT,999999,FT,,FT,999999,FT,0,138.01,147.65,318.17,327.92,,,23.17,,,R,C,,A,,2CA9F8A3-1A2A-4BE2-9DD9-B9D81AE1F7DC,E695C03F-1456-4FE9-BE9A-FEBAF20BD54A,12161254-46A8-475A-81D6-68D6938D6D2A,DFB92099-877A-47CE-AD1A-86BCE74A372D,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.41710282615933
11883,36F78793-224A-418B-8D83-229AAE90C1D3,Y438,OCEAN,U,,,60000,FT,999999,FT,999999,FT,18000,FT,999999,FT,,FT,999999,FT,0,91.12,98.25,271.43,278.93,,,31.39,,,R,R,,A,,0288830A-591D-4D2B-8826-4E066CF43F5E,566796DA-F161-4410-8272-F932155E397E,9D8960EC-17E4-491B-9C3E-26A22CFBABCD,4173CE32-C407-4DE8-A1E8-1FF76908A895,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.605126835092005
11884,6A1E814D-FBE0-43C1-B235-1098BFC4E0EB,Y438,OCEAN,U,,,60000,FT,999999,FT,999999,FT,18000,FT,999999,FT,,FT,999999,FT,0,90.43,97.93,271.34,279.89,,,93.06,,,R,R,,A,,566796DA-F161-4410-8272-F932155E397E,63BC5258-7008-4FEA-838A-31D1175F132F,9D8960EC-17E4-491B-9C3E-26A22CFBABCD,4173CE32-C407-4DE8-A1E8-1FF76908A895,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.79389258057638
11885,1B88441F-A6AF-4BD9-BAD8-17785ADD517F,Y438,OCEAN,U,,,60000,FT,999999,FT,999999,FT,18000,FT,999999,FT,,FT,999999,FT,0,90.91,97.8,271.12,278.25,,,21.17,,,R,R,,A,,AFA19028-E6CB-4606-B38C-58BED6012CAE,0288830A-591D-4D2B-8826-4E066CF43F5E,9D8960EC-17E4-491B-9C3E-26A22CFBABCD,4173CE32-C407-4DE8-A1E8-1FF76908A895,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.408120493077182
11886,F2462351-08FD-4E03-AE7E-59FC25B6DADD,Y441,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,312.34,322.24,131.39,140.2,,,173.52,,,R,R,,A,,F3D2663A-9FFB-474C-A87E-A8510466438A,4D944622-DCBB-40EA-8346-8B716A727FD6,1A744998-314C-4A61-92E4-A98723E6C1A4,F22A5F3B-847E-428A-9756-6C689D8D1F8A,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,3.0473756983021
11887,EB2D9816-1802-44C6-9112-9E13DFE6CAB7,Y443,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,317.24,327.14,136.32,145.22,,,180.84,,,R,R,,A,,F3D2663A-9FFB-474C-A87E-A8510466438A,3907B1BF-03EC-4300-A5B1-B9EDFD48ED7D,E3EA1317-5452-4172-A3FB-325B5346A9C4,D57F35ED-70FD-4547-A28F-370B0F201F93,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,3.15465681359568
11888,F163A221-165D-4598-B8F2-4AF5B0728623,Y443,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,285.82,294.72,105.3,113.55,,,68.75,,,R,R,,A,,3907B1BF-03EC-4300-A5B1-B9EDFD48ED7D,7530EAD7-63A9-49F0-9A74-8EFAFBCBE81F,E3EA1317-5452-4172-A3FB-325B5346A9C4,D57F35ED-70FD-4547-A28F-370B0F201F93,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,1.25780975326225
11889,CC34DD9C-CD32-4F19-B9DC-28B46BA4AA11,Y443,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,304.02,312.27,123.77,131.74,,,36.5,,,R,R,,A,,7530EAD7-63A9-49F0-9A74-8EFAFBCBE81F,01AC2529-FD6E-4A4C-B66B-B25E8A056235,E3EA1317-5452-4172-A3FB-325B5346A9C4,D57F35ED-70FD-4547-A28F-370B0F201F93,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,0.654616786415566
11890,D2D8BEBF-DBE2-4695-86A8-41E1514AF1DC,Y589,OCEAN,B,,,60000,FT,999999,FT,999999,FT,7000,FT,999999,FT,,FT,999999,FT,0,307.41,318.51,125.27,133.77,,,388.45,,,C,R,,A,,1D3E0FD3-58A5-4CCF-A482-266A029DAFDF,ECE86E53-B4BD-4F7F-8A0A-127D004BEBEE,B3BBBA1C-72D7-4DD0-808D-C7E40F857680,DA4628E6-5F08-4194-BCAB-84DA0456EB7D,4,4,NM,999999,,,999999,,,,,0,,0,0,1,1,0,0,6.81832410123254
11891,FB91C139-7029-4E72-BE08-499829065B5E,Q103,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,30000,FT,999999,FT,30000,FT,999999,FT,0,16.36,23.08,196.51,203.47,,,50.08,,,R,R,W,,,22397848-5A2E-49FF-8E38-1ADEAE8F7881,9BEE19C4-656F-43D6-B7B3-85161B73DADE,E4CE48F1-945B-4BB7-8350-9A027C8FF569,0883D7C9-284C-4758-8A43-E70E47A7AE5C,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.848119079679756
11892,969517ED-4392-4C96-A37A-93C96B536E8E,Q103,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,17.04,24.92,197.14,205.19,,,30.36,,,R,R,W,,,46478B34-0730-4E64-8949-FC74C9B62843,E3B7E2B7-AAB6-4E2F-9D10-79456D2D55C6,E4CE48F1-945B-4BB7-8350-9A027C8FF569,0883D7C9-284C-4758-8A43-E70E47A7AE5C,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.516779436590251
11893,758D0821-66A6-4DFB-BB5C-7FB7480F259D,Q103,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,30000,FT,999999,FT,30000,FT,999999,FT,0,16.5,23.47,196.73,204.1,,,75.88,,,R,R,W,,,9BEE19C4-656F-43D6-B7B3-85161B73DADE,A9F90359-CC29-402B-AABF-923D99DD1A77,E4CE48F1-945B-4BB7-8350-9A027C8FF569,0883D7C9-284C-4758-8A43-E70E47A7AE5C,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.2866630769515
11894,525E2664-0E7C-4F90-AF21-F37838A70F91,Q118,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,144.5,150.55,324.91,331.36,,,76.02,,,R,R,W,,,8AF2E2E5-6F1D-42C5-A78A-9CF3C724F65F,F42F3936-7496-42D3-AA8B-474FD31798EC,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.33096241288135
11895,ED3A5E98-AC4B-41DC-9DE4-880E4D9DFD94,Q118,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,169.27,175.87,349.36,355.97,,,57.35,,,R,R,,,,6496535C-7D66-4357-829C-1B340970BAE7,81454E05-4AF1-43D8-895B-5B894F594988,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.962499483387803
11896,58D5934D-7844-4263-AE53-CA4B2690DB65,Q118,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,157.25,163.15,337.42,343.47,,,46.29,,,R,R,W,,,A2904645-C5DD-4841-9DFA-1152F5A3E2C5,8AF2E2E5-6F1D-42C5-A78A-9CF3C724F65F,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.791259276901357
11897,2047DE9A-7125-4A88-935C-4BE2621DB0FF,Q118,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,144.92,151.37,325.03,331.6,,,22.17,,,R,R,W,,,F42F3936-7496-42D3-AA8B-474FD31798EC,9482D62F-EEAD-4111-99A2-BBCF833BDC28,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.386968556055371
11898,A82D9E42-CFE5-4C06-A6AF-8184DA1CA98A,Q118,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,156.95,162.58,337.27,343.17,,,84.04,,,R,R,W,,,6059D0AD-2F58-4216-91AD-D0511F1959A9,A2904645-C5DD-4841-9DFA-1152F5A3E2C5,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.43994245966099
11899,670E5268-E25B-439A-A9C7-F41271DD18BD,Q118,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,168.61,175.17,348.67,355.25,,,35.92,,,R,R,W,,,9482D62F-EEAD-4111-99A2-BBCF833BDC28,ACEA8D5F-F781-4D3D-9E38-EA86928C8373,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.603365153462003
11900,A6988F6D-B2D3-4F13-93B6-FD86BD07184F,Q118,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,168.67,175.25,348.72,355.32,,,32.79,,,R,R,,,,ACEA8D5F-F781-4D3D-9E38-EA86928C8373,6496535C-7D66-4357-829C-1B340970BAE7,8B9AD0AC-90E2-4904-80FD-E12E6C3DEDC0,2DD97D6E-8A5B-4CF4-9ABE-A4D1E7F65027,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.550712443615343
11901,454438A8-1242-41B0-ABA6-67629AB9C931,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,36.8,43.32,217.12,224.09,,,52.94,,,R,R,W,,,D3DBE3E8-CF63-4BF6-8288-919CC765DD47,9BEE19C4-656F-43D6-B7B3-85161B73DADE,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.938366373794903
11902,8D1C08A7-D832-4856-BA8A-E3E506AADEF8,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,29.57,36.97,209.68,217.25,,,22.08,,,R,R,W,,,E7E0E4AB-D6DF-42C2-BA61-73132ECBE34A,5063F3EB-126C-4301-B802-BB4890C976E2,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.385463923641157
11903,F436E9E6-F066-4EEF-88FE-246D7FB33ACE,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,37.38,45.16,217.96,227.49,,,87.48,,,R,R,W,,,E3A6B11E-10D5-4137-8B51-179B8A1066F4,A84CACEC-775E-4B08-92D4-9F3C1EB5E875,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.5705390280909
11904,6F9BBFD2-634E-4586-ACA1-EBC252D3C1E0,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,38.04,45.16,218.25,227.49,,,32.54,,,R,R,W,,,5063F3EB-126C-4301-B802-BB4890C976E2,E3A6B11E-10D5-4137-8B51-179B8A1066F4,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.582638730977804
11905,881DDEA5-CAF8-4570-AC5E-38D7DB709076,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,35.35,44.24,215.44,224.44,,,12.76,,,R,R,W,,,2A4D9991-22AE-4F9A-810E-AE10750CB527,A160BA95-E636-4770-838D-B55C1FE468DD,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.228670977104349
11906,4AFFB799-3F21-494E-9597-189D7AAA4E91,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,41.76,48.73,222.07,229.47,,,44.53,,,R,R,W,,,9BEE19C4-656F-43D6-B7B3-85161B73DADE,E7E0E4AB-D6DF-42C2-BA61-73132ECBE34A,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.802347124847603
11907,D881B93E-9607-4D3D-8C03-AAEA3A7D3328,Q409,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,39.14,45.16,219.35,227.49,,,30.45,,,R,R,W,,,A84CACEC-775E-4B08-92D4-9F3C1EB5E875,2A4D9991-22AE-4F9A-810E-AE10750CB527,1F6CC71F-3D31-402D-AA91-14681EB124CB,269994BD-A788-4302-B248-E3273454C807,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.551674103371038
11908,E1018C2D-8799-4DDF-9F57-44B402233F06,Q65,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,1.09,7.39,181.1,187.52,,,55.56,,,R,R,W,,,934D7DDE-F57D-46BD-ABA9-67035D685114,38B70067-1237-4EA4-A77C-3B2CBBAB32CF,5ADB5B4C-A46A-4BA8-BB61-629D90868118,6AB9B1C9-97A5-4480-9B13-382E8B2CB822,4,4,NM,999999,,,999999,,,,,0,WB to point S,0,0,0,1,0,0,0.928268026596995
11909,1B82F15F-BC53-4D36-8AA9-C45DDB13A7D3,Q65,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,6.74,13.15,186.77,193.29,,,31.29,,,R,R,W,,,38B70067-1237-4EA4-A77C-3B2CBBAB32CF,D3DBE3E8-CF63-4BF6-8288-919CC765DD47,5ADB5B4C-A46A-4BA8-BB61-629D90868118,6AB9B1C9-97A5-4480-9B13-382E8B2CB822,4,4,NM,999999,,,999999,,,,,0,WB to point S,0,0,0,1,0,0,0.523828341500116
11910,188F6203-F7BA-4EC5-AFF1-E05E7747504E,Q75,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,17.04,23.63,197.26,204.38,,,72.89,,,R,R,W,,,D3DBE3E8-CF63-4BF6-8288-919CC765DD47,566044AA-2B36-4073-BD58-CE2892C1A47C,B4C6B606-AAD3-49C6-BE8F-63E309BEA950,B6680FE9-3BF5-449C-9858-778FD52EA9FF,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.23624615116525
11911,91833F5D-FFA0-4F61-8D15-BA64DF8BF472,Q75,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,17.54,24.97,197.76,205.56,,,64.87,,,R,R,,,,96D732EA-632A-45AE-BCB8-DAA3EBF9A27F,02C75331-3C44-4FED-9F84-30CB4653556F,B4C6B606-AAD3-49C6-BE8F-63E309BEA950,B6680FE9-3BF5-449C-9858-778FD52EA9FF,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.10443833245244
11912,9B9F2809-3E03-4109-AA38-C2BB893A33F4,Q75,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,41.73,49.53,221.94,229.99,,,26.9,,,R,R,,,,02C75331-3C44-4FED-9F84-30CB4653556F,E3B7E2B7-AAB6-4E2F-9D10-79456D2D55C6,B4C6B606-AAD3-49C6-BE8F-63E309BEA950,B6680FE9-3BF5-449C-9858-778FD52EA9FF,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.492775320346878
11913,5836966C-37A4-496F-8B49-3A98D1C14DE3,Q75,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,19.76,27.06,199.84,207.27,,,23.41,,,R,R,,,,DABDF118-FA31-4CBE-AE4A-73489605D1DB,96D732EA-632A-45AE-BCB8-DAA3EBF9A27F,B4C6B606-AAD3-49C6-BE8F-63E309BEA950,B6680FE9-3BF5-449C-9858-778FD52EA9FF,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.400012926549018
11914,586C3FFA-EA74-4283-895B-3B004FDE26A6,Q75,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,20.75,27.75,200.94,208.24,,,49.14,,,R,R,,,,D0E718D3-088F-410B-BF85-EC03B5736DF7,DABDF118-FA31-4CBE-AE4A-73489605D1DB,B4C6B606-AAD3-49C6-BE8F-63E309BEA950,B6680FE9-3BF5-449C-9858-778FD52EA9FF,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.840835280070795
11915,7C3A1081-B3C0-4D39-AD8A-0F91F982389D,Q75,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,17.64,23.63,197.69,204.38,,,17.47,,,R,R,W,,,566044AA-2B36-4073-BD58-CE2892C1A47C,D0E718D3-088F-410B-BF85-EC03B5736DF7,B4C6B606-AAD3-49C6-BE8F-63E309BEA950,B6680FE9-3BF5-449C-9858-778FD52EA9FF,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.29676099427709
11916,2E019B2C-9EE2-410D-9FEF-46737F483B45,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,355.38,2.25,175.34,182.26,,,55.62,,,R,R,W,,,C3D6F67F-9622-46D9-AC5D-B95377770895,54507A5A-A856-4410-B46E-595D5CEB994A,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.930205158713897
11917,B2E9A5B6-DDD8-4D1C-965D-70BD2C9F0A35,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,319.76,326.88,139.67,146.69,,,16.47,,,R,R,W,,,6F11AEFD-EECD-45EF-A3EE-1AA2D5F1D167,25565133-ABAA-4D97-808A-7084C4FB5A4E,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.290171779666334
11918,90BF992F-817E-4F62-9674-47B0AFCBED74,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,355.42,2.25,175.38,182.25,,,46.22,,,R,R,W,,,8DD14170-87E6-4439-8B3E-77FE14B46D2D,C3D6F67F-9622-46D9-AC5D-B95377770895,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.773074040639485
11919,E43327F6-E0D7-4F35-89D3-3825C1909D92,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,338.38,345.75,158.04,165.16,,,108.01,,,R,R,,,,649DF8DF-973F-465F-BEA9-3D0678444BEA,6F11AEFD-EECD-45EF-A3EE-1AA2D5F1D167,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.83559688522028
11920,A1D1ADEE-256A-42C8-884A-DEC1131BF3AB,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,350.21,357.12,170.08,176.98,,,75.57,,,R,R,,,,54507A5A-A856-4410-B46E-595D5CEB994A,566044AA-2B36-4073-BD58-CE2892C1A47C,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.26885284852075
11921,66508A0A-6153-45B9-8BD8-7ECBF3523B56,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,335.49,342.51,155.42,162.37,,,20.09,,,R,R,W,,,25565133-ABAA-4D97-808A-7084C4FB5A4E,081E7580-E015-4F56-9A57-BFFCAE7F4152,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.343549480793303
11922,4C68CEA2-37DD-4622-BACC-9031894764E6,Q77,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,358.32,5.22,178.31,185.26,,,35.34,,,R,R,,,,566044AA-2B36-4073-BD58-CE2892C1A47C,13856635-B1FA-4790-9925-E7A95CA25D71,4BF40495-1AA3-418F-89AD-FE01839E7E9B,78BE25F8-41F4-46E2-93F2-2FC41C896AF9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.590224876775103
11923,FE828A12-FEDC-441B-840A-F33A918E8D5C,Q79,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,334.02,340.63,153.78,160.18,,,63.91,,,R,R,,,,81454E05-4AF1-43D8-895B-5B894F594988,FE60630E-2E42-4ACF-8B6F-CD526AF5073A,9E2AE471-B284-4B6D-BF1E-D94C9763DFF4,D463151F-1EE4-4C8F-96A5-1A5BF9ACC184,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.09250780580567
11924,5C634661-BD4E-4571-8830-F6735593A24A,Q79,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,1.89,8.59,181.9,188.63,,,12.06,,,R,R,,,,5F9CF20C-3C10-48B0-BBD6-1D63A67D6EF2,34DF8166-D1A0-4E94-90C0-BB97B3E2511D,9E2AE471-B284-4B6D-BF1E-D94C9763DFF4,D463151F-1EE4-4C8F-96A5-1A5BF9ACC184,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.201729348280581
11925,D50044F1-DDC0-42D5-BEED-80D8542A08EA,Q79,RNAV,U,As specified in remarks,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,351.04,357.34,170.93,177.23,,,74.18,,,R,R,E,,,418E8582-3CFE-46CF-BDE9-6373AD85188B,934D7DDE-F57D-46BD-ABA9-67035D685114,9E2AE471-B284-4B6D-BF1E-D94C9763DFF4,D463151F-1EE4-4C8F-96A5-1A5BF9ACC184,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.24386071176785
11926,B1C4D5F1-1D5D-403A-8063-05AF10D13545,Q79,RNAV,U,,,45000,FT,999999,FT,999999,FT,18000,FT,999999,FT,18000,FT,999999,FT,0,343.28,350.01,163.09,169.7,,,83.93,,,R,R,,,,34DF8166-D1A0-4E94-90C0-BB97B3E2511D,81454E05-4AF1-43D8-895B-5B894F594988,9E2AE471-B284-4B6D-BF1E-D94C9763DFF4,D463151F-1EE4-4C8F-96A5-1A5BF9ACC184,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.41546219007899
