Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
6418879,533180021,2023-09-03 05:11:47,21.26055,-158.24024,0.2,40.0,121.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1803863,366972620,2023-09-03 05:11:52,21.31041,-157.86929,0.0,96.6,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
515032,368926457,2023-09-03 05:12:19,21.35497,-157.95101,0.0,191.4,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2766571,367007880,2023-09-03 05:12:20,21.26344,-157.90671,7.6,227.0,227.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
4688377,366766970,2023-09-03 05:12:36,21.24978,-158.02401,7.7,262.0,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935124,367151310,2023-09-03 05:12:39,21.31014,-157.86582,0.0,256.3,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
1681162,366873510,2023-09-03 05:12:42,21.31033,-157.86484,0.0,199.4,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6359075,367433780,2023-09-03 05:12:45,21.28748,-157.86954,2.8,308.4,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568026,367416420,2023-09-03 05:12:49,21.31018,-157.86918,0.0,125.3,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
6418880,533180021,2023-09-03 05:12:57,21.26055,-158.24022,0.3,41.2,121.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2766572,367007880,2023-09-03 05:13:22,21.26198,-157.90839,7.6,227.5,226.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515033,368926457,2023-09-03 05:13:29,21.35497,-157.951,0.0,112.6,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2748216,338431602,2023-09-03 05:13:31,21.02555,-157.32235,1.7,94.9,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
4688378,366766970,2023-09-03 05:13:46,21.24947,-158.02665,7.7,262.3,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935125,367151310,2023-09-03 05:13:50,21.31015,-157.8658,0.0,260.3,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
1681163,366873510,2023-09-03 05:13:53,21.31034,-157.86485,0.0,225.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6359076,367433780,2023-09-03 05:13:56,21.28807,-157.87034,3.1,310.4,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
2748217,338431599,2023-09-03 05:14:07,20.65717,-157.22936,1.6,195.3,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
4568027,367416420,2023-09-03 05:14:09,21.31017,-157.86917,0.0,122.4,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
6418881,533180021,2023-09-03 05:14:09,21.26054,-158.24024,0.2,27.2,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2766573,367007880,2023-09-03 05:14:30,21.26035,-157.91029,7.5,227.9,227.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515034,368926457,2023-09-03 05:14:39,21.35493,-157.95099,0.0,263.0,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1803864,366972620,2023-09-03 05:14:52,21.31036,-157.86928,0.0,102.4,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
1681164,366873510,2023-09-03 05:14:54,21.31035,-157.86484,0.0,250.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688379,366766970,2023-09-03 05:14:56,21.24915,-158.02934,7.6,263.7,264.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935126,367151310,2023-09-03 05:14:58,21.31018,-157.86585,0.0,259.1,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6359077,367433780,2023-09-03 05:15:06,21.28879,-157.87125,3.7,310.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568028,367416420,2023-09-03 05:15:18,21.31015,-157.86915,0.1,125.3,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
6418882,533180021,2023-09-03 05:15:18,21.26054,-158.24021,0.3,25.8,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2766574,367007880,2023-09-03 05:15:31,21.2589,-157.91198,7.5,228.3,226.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
2748223,338431599,2023-09-03 05:15:37,20.65676,-157.22904,1.5,190.4,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
515035,368926457,2023-09-03 05:16:01,21.35495,-157.95099,0.0,256.3,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1681165,366873510,2023-09-03 05:16:04,21.31029,-157.86487,0.1,236.0,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688380,366766970,2023-09-03 05:16:07,21.24886,-158.03199,7.6,263.4,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935127,367151310,2023-09-03 05:16:09,21.31015,-157.86581,0.0,228.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6359078,367433780,2023-09-03 05:16:15,21.28974,-157.87237,4.9,318.4,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6418883,533180021,2023-09-03 05:16:19,21.26053,-158.24024,0.2,353.0,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
4568029,367416420,2023-09-03 05:16:29,21.31016,-157.86916,0.1,137.1,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2748227,338431602,2023-09-03 05:16:31,21.02568,-157.32121,1.4,95.5,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2766575,367007880,2023-09-03 05:16:52,21.257,-157.91422,7.6,228.2,227.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515036,368926457,2023-09-03 05:17:09,21.35492,-157.95105,0.0,81.4,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1681166,366873510,2023-09-03 05:17:13,21.31033,-157.86486,0.0,261.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688381,366766970,2023-09-03 05:17:16,21.2486,-158.0346,7.5,263.6,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935128,367151310,2023-09-03 05:17:20,21.31017,-157.86586,0.0,224.6,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6359079,367433780,2023-09-03 05:17:26,21.29118,-157.8733,4.7,2.8,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6418884,533180021,2023-09-03 05:17:29,21.26054,-158.24023,0.4,18.4,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
4568030,367416420,2023-09-03 05:17:37,21.31016,-157.86917,0.0,132.3,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
1803865,366972620,2023-09-03 05:17:52,21.31037,-157.86929,0.0,121.3,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
2766576,367007880,2023-09-03 05:17:53,21.25558,-157.91592,7.6,228.8,226.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515037,368926457,2023-09-03 05:18:19,21.35494,-157.95101,0.0,305.5,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1681167,366873510,2023-09-03 05:18:23,21.31036,-157.86486,0.0,245.7,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688382,366766970,2023-09-03 05:18:26,21.24835,-158.03721,7.5,263.8,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935129,367151310,2023-09-03 05:18:29,21.31018,-157.86585,0.1,229.7,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6359080,367433780,2023-09-03 05:18:36,21.29262,-157.87269,5.5,25.4,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6418885,533180021,2023-09-03 05:18:37,21.26054,-158.24023,0.2,134.6,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
4568031,367416420,2023-09-03 05:18:47,21.31015,-157.86917,0.0,131.3,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2766577,367007880,2023-09-03 05:18:57,21.25409,-157.91771,7.6,228.4,226.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515038,368926457,2023-09-03 05:19:20,21.35491,-157.95105,0.0,172.9,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2748236,338431602,2023-09-03 05:19:32,21.02579,-157.32017,1.5,96.9,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
1681168,366873510,2023-09-03 05:19:34,21.31032,-157.86485,0.0,227.7,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688383,366766970,2023-09-03 05:19:37,21.24809,-158.03988,7.4,263.5,264.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935130,367151310,2023-09-03 05:19:40,21.31016,-157.86585,0.0,273.1,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6359081,367433780,2023-09-03 05:19:46,21.29442,-157.87163,7.0,27.9,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6418886,533180021,2023-09-03 05:19:47,21.26055,-158.24023,0.1,203.3,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
4568032,367416420,2023-09-03 05:19:58,21.31016,-157.86917,0.0,123.9,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2766578,367007880,2023-09-03 05:19:59,21.25265,-157.91944,7.5,227.5,227.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515039,368926457,2023-09-03 05:20:30,21.35493,-157.95104,0.0,330.0,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1681169,366873510,2023-09-03 05:20:44,21.31033,-157.86488,0.0,245.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688384,366766970,2023-09-03 05:20:45,21.24785,-158.04239,7.6,264.5,264.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
6418887,533180021,2023-09-03 05:20:48,21.26055,-158.24024,0.2,179.6,123.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3935131,367151310,2023-09-03 05:20:49,21.31016,-157.86587,0.0,264.6,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
1803866,366972620,2023-09-03 05:20:52,21.31038,-157.86928,0.1,102.1,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
6359082,367433780,2023-09-03 05:20:57,21.29651,-157.8705,7.2,27.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
2766579,367007880,2023-09-03 05:21:07,21.25108,-157.92136,7.6,229.2,227.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
4568033,367416420,2023-09-03 05:21:07,21.31016,-157.86919,0.0,125.4,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
515040,368926457,2023-09-03 05:21:39,21.35494,-157.95103,0.0,42.1,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1681170,366873510,2023-09-03 05:21:54,21.31034,-157.86488,0.0,219.8,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6418888,533180021,2023-09-03 05:21:57,21.26059,-158.24025,0.4,315.5,120.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
4688385,366766970,2023-09-03 05:21:57,21.24759,-158.04505,7.5,263.3,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
3935132,367151310,2023-09-03 05:22:00,21.31017,-157.86586,0.0,258.7,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6359083,367433780,2023-09-03 05:22:06,21.29859,-157.86946,7.0,23.5,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568034,367416420,2023-09-03 05:22:08,21.31015,-157.86917,0.0,127.4,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2766580,367007880,2023-09-03 05:22:11,21.24962,-157.92319,7.6,229.4,227.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
2748243,338431602,2023-09-03 05:22:32,21.02603,-157.31898,1.6,95.8,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
515041,368926457,2023-09-03 05:22:50,21.35496,-157.95098,0.0,52.3,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1681171,366873510,2023-09-03 05:23:03,21.31034,-157.86488,0.0,287.5,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688386,366766970,2023-09-03 05:23:06,21.24734,-158.04767,7.5,265.0,265.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
6418889,533180021,2023-09-03 05:23:07,21.26056,-158.24024,0.5,201.3,123.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3935133,367151310,2023-09-03 05:23:08,21.31017,-157.86586,0.0,238.0,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2766581,367007880,2023-09-03 05:23:13,21.24825,-157.92501,7.7,237.6,237.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6359084,367433780,2023-09-03 05:23:15,21.3004,-157.86871,5.1,20.5,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568035,367416420,2023-09-03 05:23:17,21.31016,-157.86918,0.0,125.2,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
1803867,366972620,2023-09-03 05:23:52,21.31036,-157.86927,0.0,66.9,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
515042,368926457,2023-09-03 05:23:59,21.35492,-157.95105,0.0,41.2,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2748246,338431599,2023-09-03 05:24:07,20.65299,-157.22559,2.3,167.8,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
1681172,366873510,2023-09-03 05:24:13,21.31035,-157.86487,0.0,232.6,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688387,366766970,2023-09-03 05:24:16,21.24712,-158.05026,7.5,265.5,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
6359085,367433780,2023-09-03 05:24:16,21.30158,-157.86824,3.6,12.4,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
2766582,367007880,2023-09-03 05:24:16,21.24712,-157.92709,7.7,241.0,240.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6418890,533180021,2023-09-03 05:24:18,21.26056,-158.24024,0.2,56.8,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3935134,367151310,2023-09-03 05:24:19,21.31016,-157.86586,0.1,268.2,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
4568036,367416420,2023-09-03 05:24:27,21.31016,-157.86917,0.0,126.5,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
515043,368926457,2023-09-03 05:25:09,21.35497,-157.95097,0.0,282.9,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
4688388,366766970,2023-09-03 05:25:17,21.24694,-158.0525,7.5,265.4,264.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
2766583,367007880,2023-09-03 05:25:17,21.24608,-157.92915,7.8,242.6,241.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6418891,533180021,2023-09-03 05:25:19,21.26057,-158.24024,0.2,3.3,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1681173,366873510,2023-09-03 05:25:22,21.31033,-157.86488,0.0,108.2,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6359086,367433780,2023-09-03 05:25:25,21.30259,-157.86819,2.4,1.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568037,367416420,2023-09-03 05:25:28,21.31016,-157.86918,0.0,129.0,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
3935135,367151310,2023-09-03 05:25:29,21.31018,-157.86588,0.0,278.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2748252,338431602,2023-09-03 05:25:31,21.02638,-157.318,1.4,94.8,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2748253,338431599,2023-09-03 05:25:38,20.65234,-157.22497,2.2,168.0,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
515044,368926457,2023-09-03 05:26:10,21.35492,-157.95101,0.0,172.1,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2766584,367007880,2023-09-03 05:26:19,21.24507,-157.93127,7.8,243.0,241.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6418892,533180021,2023-09-03 05:26:29,21.26056,-158.24025,0.1,356.1,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1681174,366873510,2023-09-03 05:26:33,21.31034,-157.86489,0.0,255.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688389,366766970,2023-09-03 05:26:36,21.2467,-158.05543,7.5,265.1,262.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
6359087,367433780,2023-09-03 05:26:36,21.30348,-157.86789,3.2,31.9,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568038,367416420,2023-09-03 05:26:38,21.31016,-157.86919,0.0,127.0,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
3935136,367151310,2023-09-03 05:26:39,21.31021,-157.86586,0.0,285.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
1803868,366972620,2023-09-03 05:26:53,21.31036,-157.86928,0.0,30.2,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
515045,368926457,2023-09-03 05:27:19,21.35486,-157.95109,0.0,48.1,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2766585,367007880,2023-09-03 05:27:23,21.24402,-157.93346,7.8,242.9,241.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6418893,533180021,2023-09-03 05:27:38,21.26057,-158.24025,0.4,20.8,121.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1681175,366873510,2023-09-03 05:27:43,21.31035,-157.86487,0.0,321.0,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6359088,367433780,2023-09-03 05:27:45,21.30431,-157.86717,3.5,39.1,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4688390,366766970,2023-09-03 05:27:47,21.24649,-158.05812,7.4,264.8,265.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
4568039,367416420,2023-09-03 05:27:48,21.31016,-157.86919,0.0,132.6,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
3935137,367151310,2023-09-03 05:27:49,21.31019,-157.86588,0.0,266.5,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2766586,367007880,2023-09-03 05:28:25,21.24299,-157.93556,7.7,241.9,241.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515046,368926457,2023-09-03 05:28:29,21.35492,-157.95104,0.0,267.9,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2748260,338431602,2023-09-03 05:28:33,21.0267,-157.31672,1.8,96.2,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
6418894,533180021,2023-09-03 05:28:49,21.26056,-158.24026,0.3,334.6,121.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1681176,366873510,2023-09-03 05:28:52,21.31034,-157.86486,0.0,261.4,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4688391,366766970,2023-09-03 05:28:55,21.24625,-158.06065,7.6,264.6,265.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
6359089,367433780,2023-09-03 05:28:56,21.30519,-157.8664,3.2,40.2,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4568040,367416420,2023-09-03 05:28:58,21.31016,-157.86917,0.0,128.2,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
3935138,367151310,2023-09-03 05:28:59,21.31019,-157.86589,0.0,313.7,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2766587,367007880,2023-09-03 05:29:26,21.24197,-157.93758,7.7,240.8,241.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515047,368926457,2023-09-03 05:29:39,21.35491,-157.951,0.0,214.3,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1803869,366972620,2023-09-03 05:29:52,21.31032,-157.86929,0.0,0.4,511.0,MIKIOI,IMO8987723,WDH9684,31.0,5.0,23.0,10.0,2.4,52.0,A
6418895,533180021,2023-09-03 05:29:59,21.26056,-158.24026,0.3,309.7,122.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1681177,366873510,2023-09-03 05:30:03,21.31033,-157.86488,0.0,209.4,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6359090,367433780,2023-09-03 05:30:06,21.30583,-157.86576,2.2,55.9,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4688392,366766970,2023-09-03 05:30:07,21.24598,-158.06335,7.6,262.7,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
4568041,367416420,2023-09-03 05:30:08,21.31017,-157.86917,0.0,130.8,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
3935139,367151310,2023-09-03 05:30:10,21.31021,-157.86588,0.1,332.6,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2766588,367007880,2023-09-03 05:30:32,21.24083,-157.93977,7.6,241.3,240.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
515048,368926457,2023-09-03 05:30:50,21.35484,-157.95106,0.1,181.2,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
6418896,533180021,2023-09-03 05:31:08,21.26057,-158.24026,0.3,322.3,121.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
1681178,366873510,2023-09-03 05:31:13,21.31034,-157.86487,0.0,109.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6359091,367433780,2023-09-03 05:31:15,21.30609,-157.86533,1.2,57.5,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4688393,366766970,2023-09-03 05:31:17,21.24575,-158.06594,7.4,264.7,263.0,KEKOA,IMO7404085,WDK5246,52.0,5.0,36.0,10.0,4.6,52.0,A
4568042,367416420,2023-09-03 05:31:17,21.31015,-157.86916,0.0,131.7,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
