mmsi,year,flag_ais,flag_registry,flag_gfw,vessel_class_inferred,vessel_class_inferred_score,vessel_class_registry,vessel_class_gfw,self_reported_fishing_vessel,length_m_inferred,length_m_registry,length_m_gfw,engine_power_kw_inferred,engine_power_kw_registry,engine_power_kw_gfw,tonnage_gt_inferred,tonnage_gt_registry,tonnage_gt_gfw,registries_listed,active_hours,fishing_hours,vessel_class_mapped
247304790,2023,ITA,ITA,ITA,drifting_longlines,0.883,set_longlines|drifting_longlines,drifting_longlines,True,17.031,17.4,17.4,246.625,309.0,309.0,32.169,25.0,25.0,EU|GFCM|ICCAT|ICCAT2,491.6723,270.7054,longliner
247304930,2023,ITA,ITA,ITA,trawlers,1.0,trawlers,trawlers,True,31.692,29.8,29.8,627.8,485.0,485.0,209.906,140.0,140.0,CORR2|EU|GFCM|ICCAT|ICCAT2|IMO|ISSF2,7881.895999999995,4405.9352999999965,trawler
247304980,2023,ITA,ITA,ITA,trawlers,0.979,trawlers,trawlers,True,18.741,20.8,20.8,235.05,216.9,216.9,45.419,41.0,41.0,EU|GFCM|IMO,5298.2319,2217.1409,trawler
247305050,2023,ITA,ITA,ITA,trawlers,0.948,trawlers,trawlers,True,20.541,16.1,16.1,212.734,,212.734,47.617,38.0,38.0,GFCM,4037.6272000000017,1844.5356999999992,trawler
247305070,2023,ITA,ITA,ITA,trawlers,0.999,trawlers,trawlers,True,19.922,14.6,14.6,265.925,147.0,147.0,60.205,11.0,11.0,EU|IMO,738.7732999999998,314.18160000000006,trawler
247305470,2023,ITA,ITA,ITA,trawlers,1.0,trawlers,trawlers,True,17.146,16.9,16.9,217.811,220.6,220.6,37.783,42.0,42.0,EU|GFCM,3168.3357999999985,1275.1943,trawler
247305540,2023,ITA,ITA,ITA,trawlers,0.952,trawlers,trawlers,True,30.169,28.8,28.8,549.968,469.9,469.9,190.644,134.0,134.0,EU|GFCM|ICCAT|ICCAT2,4413.286800000001,2012.7697999999991,trawler
247305830,2023,ITA,ITA,ITA,trawlers,0.759,trawlers,trawlers,True,22.882,24.0,24.0,294.309,447.0,447.0,70.216,72.0,72.0,EU|GFCM|ICCAT|ICCAT2,1356.3846999999992,1081.1498,trawler
247305840,2023,ITA,ITA,ITA,trawlers,0.917,trawlers,trawlers,True,20.012,20.5,20.5,280.347,141.5,141.5,52.568,53.0,53.0,EU|GFCM|IMO,3773.2758,2479.3892,trawler
247305860,2023,ITA,ITA,ITA,drifting_longlines,0.619,trawlers,fishing,True,22.719,21.3,21.3,280.065,177.9,177.9,111.96,75.0,75.0,EU|GFCM|ICCAT|ICCAT2|IMO,4155.886199999999,2374.8264,trawler
247306030,2023,ITA,ITA,ITA,other_fishing,0.978,other_fishing|trollers,fishing,True,18.553,17.6,17.6,338.332,324.0,324.0,21.001,18.0,18.0,EU|GFCM|ICCAT|ICCAT2,1133.8478000000002,976.2489,trawler
247306530,2023,ITA,ITA,ITA,other_purse_seines,0.681,trawlers|purse_seines,other_purse_seines,True,22.022,22.3,22.3,288.641,317.0,317.0,57.223,58.0,58.0,EU|GFCM|ICCAT|ICCAT2,2640.9452,2073.7190000000005,purse_seiner
247306620,2023,ITA,ITA,ITA,trawlers,0.784,purse_seines|trawlers,trawlers,False,19.664,20.0,20.0,199.933,125.0,125.0,48.483,42.0,42.0,EU|GFCM|ICCAT|ICCAT2,1356.0516999999995,937.7857,trawler
247306970,2023,ITA,ITA,ITA,drifting_longlines,0.765,set_longlines|purse_seines|drifting_longlines,drifting_longlines,True,19.037,14.2,14.2,232.909,140.0,140.0,41.697,10.0,10.0,EU|ICCAT|ICCAT2|IMO,655.3166000000004,294.48209999999995,longliner
247307130,2023,ITA,ITA,ITA,drifting_longlines,0.962,drifting_longlines|trawlers,drifting_longlines,True,21.276,19.5,19.5,205.423,147.0,147.0,64.833,52.0,52.0,EU|GFCM|ICCAT|ICCAT2|IMO,8713.020800000002,1614.9969,longliner
247308090,2023,ITA,ITA,ITA,trawlers,0.972,trawlers,trawlers,True,21.341,20.7,20.7,282.154,333.0,333.0,68.187,52.0,52.0,EU|GFCM|IMO,2109.210899999999,1348.4554000000005,trawler
247308420,2023,ITA,ITA,ITA,trawlers,0.769,trawlers,trawlers,True,24.47,19.0,19.0,295.245,,295.245,113.862,55.0,55.0,GFCM|IMO,7708.564000000005,2404.0281000000014,trawler
247308540,2023,ITA,ITA,ITA,trawlers,0.999,trawlers,trawlers,True,19.446,16.9,16.9,185.467,110.0,110.0,44.157,20.0,20.0,EU|GFCM|IMO,3636.8167000000008,768.3804000000001,trawler
247308672,2023,ITA,ITA,ITA,,,trawlers,trawlers,False,,19.0,19.0,,,,,55.0,55.0,GFCM|IMO,1188.0834,285.3065,trawler
247309060,2023,ITA,ITA,ITA,trawlers,0.998,drifting_longlines|set_longlines|trawlers,trawlers,True,18.19,14.2,14.2,192.745,85.0,85.0,45.551,8.0,8.0,EU|ICCAT|ICCAT2|IMO,1016.2726000000002,513.7059999999999,trawler
247309110,2023,ITA,ITA,ITA,drifting_longlines,0.597,trawlers|drifting_longlines,drifting_longlines,True,20.42,20.7,20.7,222.59,228.0,228.0,54.129,62.0,62.0,EU|GFCM|ICCAT|ICCAT2|IMO,1804.3840000000005,855.6345999999996,longliner
247322660,2023,ITA,ITA,ITA,trawlers,0.964,set_longlines|trawlers,trawlers,True,16.505,15.0,15.0,225.778,220.0,220.0,33.724,21.0,21.0,EU|IMO,3338.596000000002,227.8471,trawler
247324110,2023,ITA,ITA,ITA,other_purse_seines,0.974,purse_seines,other_purse_seines,True,19.816,19.4,19.4,244.817,190.7,190.7,40.686,38.4,38.4,EU|GFCM,4148.981699999999,207.84609999999992,purse_seiner
247354400,2023,ITA,ITA,ITA,tuna_purse_seines,0.899,tuna_purse_seines,tuna_purse_seines,True,78.064,80.9,80.9,3570.887,3690.0,3690.0,2827.82,2137.0,2137.0,EU|GFCM|IMO|IOTC|ISSF|ISSF2|ISSF3|ISSF4,1375.7334000000003,32.6516,purse_seiner
247363350,2023,ITA,,ITA,other_purse_seines,0.851,,other_purse_seines,False,18.913,,18.913,214.408,,214.408,33.432,,33.432,,2952.676799999999,2630.4168999999997,purse_seiner
247363380,2023,ITA,,ITA,other_purse_seines,0.902,,other_purse_seines,False,18.034,,18.034,251.666,,251.666,34.206,,34.206,,3161.7092999999995,2962.6590999999994,purse_seiner
247407600,2023,ITA,,ITA,dredge_fishing,0.915,,dredge_fishing,False,14.801,,14.801,121.567,,121.567,26.34,,26.34,,4817.1594000000005,3958.934799999999,other
247432400,2023,ITA,ITA,ITA,fishing,0.671,trawlers|purse_seines,fishing,True,32.102,30.8,30.8,569.828,440.0,440.0,166.194,135.0,135.0,EU|GFCM|ICCAT|ICCAT2|IMO,3889.5723,222.1814,trawler
247560423,2023,ITA,,ITA,fishing,0.736,,fishing,True,22.85,,22.85,552.478,,552.478,244.774,,244.774,,1463.0683,709.2796000000002,trawler
247637537,2023,ITA,,ITA,trawlers,0.968,,trawlers,False,24.933,,24.933,504.294,,504.294,110.846,,110.846,,2520.4007000000006,1983.6726000000008,trawler
247774386,2023,ITA,,ITA,trawlers,1.0,,trawlers,False,33.059,,33.059,409.935,,409.935,279.507,,279.507,,199.3671,64.9641,trawler
247892860,2023,ITA,ITA,ITA,trawlers,0.999,trawlers|purse_seines,trawlers,True,17.675,21.1,21.1,258.732,206.0,206.0,34.528,55.0,55.0,EU|GFCM|ICCAT|ICCAT2,3651.180300000001,2252.207800000001,trawler
248000020,2023,MLT,MLT,MLT,drifting_longlines,0.891,set_longlines|drifting_longlines,set_longlines,False,22.017,21.1,21.1,236.981,170.5,170.5,72.248,53.2,53.2,CORR2|EU|GFCM|ICCAT|ICCAT2|IMO,2745.235199999999,908.1020000000002,longliner
248000090,2023,MLT,MLT,MLT,drifting_longlines,0.532,drifting_longlines,drifting_longlines,False,21.657,18.3,18.3,306.97,261.1,261.1,70.139,37.5,37.5,EU|GFCM|ICCAT|ICCAT2|IMO,1444.9475999999995,1249.5374,longliner
248000150,2023,MLT,MLT,MLT,set_gillnets,0.501,drifting_longlines,fishing,True,15.757,16.2,16.2,211.095,174.0,174.0,30.619,27.7,27.7,EU|GFCM|ICCAT|ICCAT2|IMO,866.9393999999999,327.7699,trawler
248000280,2023,MLT,MLT,MLT,drifting_longlines,0.821,drifting_longlines,drifting_longlines,False,21.369,19.5,19.5,270.499,298.4,298.4,72.318,52.2,52.2,EU|GFCM|ICCAT|ICCAT2|IMO,3033.6733000000004,1571.6254000000004,longliner
248000368,2023,MLT,MLT,MLT,drifting_longlines,0.825,drifting_longlines,drifting_longlines,True,23.251,24.0,24.0,329.738,350.0,350.0,86.991,106.0,106.0,EU|GFCM|ICCAT|ICCAT2|IMO,8705.612599999999,1699.5285,longliner
248000510,2023,MLT,MLT,MLT,drifting_longlines,0.596,drifting_longlines,set_longlines,True,19.627,19.5,19.5,267.124,286.9,286.9,46.396,45.3,45.3,EU|GFCM|ICCAT|ICCAT2|IMO,2687.6513000000014,188.20070000000004,longliner
248000728,2023,MLT,MLT,MLT,fishing,0.715,set_longlines|drifting_longlines,fishing,True,28.535,20.4,20.4,383.422,650.0,650.0,167.997,128.0,128.0,EU|GFCM|ICCAT|ICCAT2|IMO|ISSF2,7664.015799999996,587.3364,trawler
248000735,2023,MLT,MLT,MLT,drifting_longlines,0.877,drifting_longlines|set_longlines|set_gillnets,set_longlines,True,20.295,11.9,11.9,217.009,133.6,133.6,44.903,9.2,9.2,EU|ICCAT|ICCAT2,3075.187100000001,296.007,longliner
248000899,2023,MLT,MLT,MLT,set_gillnets,0.514,drifting_longlines|pole_and_line|pots_and_traps,fixed_gear,True,17.014,10.4,10.4,164.222,128.5,128.5,40.824,6.9,6.9,EU|ICCAT|ICCAT2,2190.3462,394.55870000000016,longliner
248040000,2023,MLT,MLT,MLT,trawlers,0.721,trawlers,trawlers,True,29.988,35.0,35.0,500.705,447.6,447.6,236.456,300.0,300.0,EU|GFCM|ICCAT|ICCAT2|IMO|ISSF2,6984.114700000004,1137.7458,trawler
248712456,2023,MLT,,MLT,trawlers,0.919,,trawlers,False,22.439,,22.439,443.5,,443.5,185.745,,185.745,,1542.7147999999995,1016.8726,trawler
249000017,2023,MLT,MLT,MLT,fishing,0.507,drifting_longlines|set_longlines,fishing,False,25.405,24.1,24.1,302.885,283.0,283.0,119.099,69.0,69.0,EU|GFCM|ICCAT|ICCAT2|IMO|ISSF2,2457.822200000001,1186.42,trawler
249000102,2023,MLT,MLT,MLT,trawlers,0.573,trawlers,trawlers,True,27.333,27.8,27.8,357.772,447.5,447.5,148.265,170.3,170.3,EU|GFCM|ICCAT|ICCAT2|IMO|ISSF2,3809.302999999999,1945.5247,trawler
249000150,2023,MLT,MLT,MLT,drifting_longlines,0.998,set_longlines|drifting_longlines,drifting_longlines,True,14.966,15.2,15.2,149.642,134.3,134.3,23.595,24.0,24.0,EU|GFCM|ICCAT|ICCAT2,1182.9752999999998,520.7394999999999,longliner
249000188,2023,MLT,MLT,MLT,trawlers,1.0,trawlers,trawlers,True,20.621,23.7,23.7,335.409,184.0,184.0,68.296,85.0,85.0,EU|GFCM|IMO,7446.390199999997,2877.5568,trawler
249000210,2023,MLT,MLT,MLT,drifting_longlines,0.816,drifting_longlines,drifting_longlines,True,22.199,20.0,20.0,345.641,313.3,313.3,71.773,50.9,50.9,CORR|EU|GFCM|ICCAT|ICCAT2|IMO,897.4499,772.7306999999998,longliner
249000250,2023,MLT,MLT,MLT,drifting_longlines,0.94,set_longlines|drifting_longlines,drifting_longlines,True,19.927,20.7,20.7,266.241,298.4,298.4,52.084,50.3,50.3,EU|GFCM|ICCAT|ICCAT2|IMO,1486.9272,840.6283999999998,longliner
249000270,2023,MLT,MLT,MLT,drifting_longlines,0.685,drifting_longlines,drifting_longlines,True,21.851,24.0,24.0,322.161,200.0,200.0,79.151,75.0,75.0,EU|GFCM|ICCAT|ICCAT2|IMO,1539.5436999999995,1197.409,longliner
249000388,2023,MLT,,MLT,other_purse_seines,0.779,,other_purse_seines,True,17.435,,17.435,133.676,,133.676,22.024,,22.024,,302.4311,152.686,purse_seiner
249000597,2023,MLT,MLT,MLT,drifting_longlines,0.63,drifting_longlines,drifting_longlines,True,19.19,13.5,13.5,271.085,140.9,140.9,63.051,30.0,30.0,EU|GFCM|ICCAT|ICCAT2|IMO,746.5903999999997,567.165,longliner
249000860,2023,MLT,MLT,MLT,drifting_longlines,0.683,set_longlines|drifting_longlines,set_longlines,False,22.216,21.6,21.6,316.394,302.0,302.0,76.474,64.8,64.8,CORR2|EU|GFCM|ICCAT|ICCAT2|IMO,424.0219000000001,279.11819999999994,longliner
249000889,2023,MLT,MLT,MLT,drifting_longlines,0.739,drifting_longlines,drifting_longlines,False,23.084,20.7,20.7,336.011,206.0,206.0,98.204,73.0,73.0,EU|GFCM|ICCAT|ICCAT2|IMO|REV,1922.3829,1304.0013999999996,longliner
249000899,2023,MLT,MLT,MLT,trawlers,1.0,trawlers,trawlers,True,23.259,23.7,23.7,369.386,184.0,184.0,91.486,85.0,85.0,EU|GFCM|IMO,650.3825,380.588,trawler
249000920,2023,MLT,MLT,MLT,trawlers,0.972,trawlers,trawlers,True,20.147,19.2,19.2,240.818,147.1,147.1,66.242,58.0,58.0,EU|GFCM,6492.180900000008,1382.4508999999998,trawler
249000930,2023,MLT,MLT,MLT,drifting_longlines,0.827,drifting_longlines,drifting_longlines,True,12.563,11.1,11.1,101.916,86.6,86.6,14.149,9.3,9.3,EU|ICCAT|ICCAT2,161.1342,62.1069,longliner
249000934,2023,MLT,MLT,MLT,drifting_longlines,0.717,drifting_longlines|set_longlines,set_longlines,True,22.702,20.0,20.0,223.988,147.0,147.0,93.443,61.6,61.6,EU|GFCM|ICCAT|ICCAT2|IMO,8212.332799999996,1020.8882,longliner
249000942,2023,MLT,,MLT,set_gillnets,0.611,,set_gillnets,True,14.894,,14.894,127.235,,127.235,20.466,,20.466,,839.4259999999998,101.7625,longliner
249000960,2023,MLT,MLT,MLT,trawlers,0.772,trawlers,trawlers,False,24.37,22.3,22.3,373.324,375.2,375.2,111.484,96.6,96.6,EU|GFCM|ICCAT|ICCAT2|IMO|ISSF2,3702.044800000001,1057.0637,trawler
249000978,2023,MLT,MLT,MLT,set_gillnets,0.937,drifting_longlines,fishing,True,14.256,8.0,8.0,102.95,,102.95,18.591,4.0,4.0,EU|ICCAT,382.5954,89.81509999999999,trawler
250000054,2023,IRL,IRL,IRL,trawlers,0.87,trawlers,trawlers,True,23.488,22.0,22.0,342.708,444.5,444.5,137.098,101.0,101.0,EU|IMO|SPSHIPBASE,3455.3951000000006,1346.4151000000002,trawler
250000096,2023,IRL,IRL,IRL,trawlers,0.703,trawlers,trawlers,True,42.564,53.0,53.0,1364.255,1865.0,1865.0,618.981,1093.0,1093.0,EU|IMO|NEAFC|SPSHIPBASE,8636.216100000003,117.21890000000002,trawler
250000122,2023,IRL,IRL,IRL,trawlers,1.0,set_gillnets|trawlers,trawlers,False,15.259,13.4,13.4,179.776,174.0,174.0,30.416,34.1,34.1,EU|IMO,169.84500000000006,101.8865,trawler
250000141,2023,IRL,IRL,IRL,trawlers,0.993,trawlers,trawlers,True,25.63,25.0,25.0,457.221,383.0,383.0,192.006,172.0,172.0,EU|IMO|NEAFC|SPSHIPBASE,7150.234500000001,3938.695399999999,trawler
250000158,2023,IRL,,IRL,trawlers,0.58,,trawlers,True,19.817,,19.817,130.473,,130.473,46.934,,46.934,,4205.1233,2227.4207,trawler
250000199,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,24.229,23.0,23.0,367.763,382.5,382.5,148.207,135.0,135.0,EU|IMO|NEAFC|SPSHIPBASE,4434.9053,3318.8174000000017,trawler
250000213,2023,IRL,IRL,IRL,dredge_fishing,0.926,dredge_fishing,dredge_fishing,True,37.798,40.0,40.0,660.5,523.0,523.0,326.529,343.0,343.0,EU|IMO|SPSHIPBASE,7799.996699999999,145.1926,other
250000223,2023,IRL,IRL,IRL,trawlers,0.649,trawlers,trawlers,True,24.165,24.0,24.0,268.12,347.0,347.0,135.724,161.0,161.0,EU|IMO|SPSHIPBASE,1456.6875,583.5337999999999,trawler
250000275,2023,IRL,IRL,IRL,trawlers,0.547,pots_and_traps,fishing,True,24.922,20.0,20.0,344.781,298.4,298.4,205.866,162.0,162.0,EU|IMO|NEAFC|SPSHIPBASE,8685.039499999999,3550.8619000000017,trawler
250000283,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,22.449,19.8,19.8,344.245,316.0,316.0,128.264,114.0,114.0,EU|IMO|NEAFC|SPSHIPBASE,7876.073699999998,3799.7815999999993,trawler
250000428,2023,IRL,IRL,IRL,trawlers,0.954,trawlers,trawlers,False,27.256,92.7,92.7,573.888,,573.888,235.824,,235.824,EU|ICCAT|ICCAT2|IMO|NEAFC|SPSHIPBASE,6718.3483,2289.724799999999,trawler
250000466,2023,IRL,IRL,IRL,trawlers,0.99,trawlers,trawlers,True,29.886,22.9,22.9,550.95,485.0,485.0,252.05,222.0,222.0,EU|ICCAT|ICCAT2|IMO|ISSF2|NEAFC|SPSHIPBASE,5338.3023,2886.2101000000007,trawler
250000508,2023,IRL,,IRL,set_longlines,0.581,,set_longlines,True,16.11,,16.11,111.871,,111.871,53.757,,53.757,,871.4966000000002,405.572,longliner
250000511,2023,IRL,IRL,IRL,dredge_fishing,0.986,dredge_fishing,dredge_fishing,True,30.745,49.1,49.1,500.008,728.5,728.5,222.446,561.0,561.0,EU|IMO|SPSHIPBASE,8310.463300000001,197.8237,other
250000527,2023,IRL,IRL,IRL,trawlers,0.962,trawlers,trawlers,True,32.066,26.7,26.7,613.612,535.0,535.0,289.767,274.7,274.7,EU|ICCAT|ICCAT2|IMO|ISSF2|NEAFC|SPSHIPBASE,6224.441899999999,1308.8908,trawler
250000528,2023,IRL,IRL,IRL,trawlers,0.868,set_gillnets|pots_and_traps|trawlers,trawlers,True,16.44,15.0,15.0,181.211,220.0,220.0,36.694,31.1,31.1,EU|IMO|SPSHIPBASE,1868.6333,1165.2046000000005,trawler
250000557,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,24.98,24.4,24.4,332.106,221.0,221.0,146.569,96.0,96.0,EU|IMO|SPSHIPBASE,8758.729799999996,3748.7365999999993,trawler
250000565,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,20.437,20.4,20.4,320.155,309.0,309.0,107.329,97.0,97.0,EU|IMO|SPSHIPBASE,230.1108,173.3303,trawler
250000594,2023,IRL,IRL,IRL,trawlers,0.917,trawlers,trawlers,False,24.167,25.2,25.2,292.522,298.0,298.0,155.998,170.0,170.0,EU|IMO|NEAFC|SPSHIPBASE,1911.211,941.9241999999998,trawler
250000608,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,False,22.433,20.2,20.2,361.87,360.0,360.0,121.683,103.0,103.0,EU|ICCAT|ICCAT2|IMO|NEAFC|REV|SPSHIPBASE,5840.488900000003,3083.4245,trawler
250000626,2023,IRL,IRL,IRL,trawlers,0.95,trawlers,trawlers,True,25.305,23.8,23.8,538.05,441.0,441.0,228.399,190.0,190.0,EU|ICCAT|IMO|NEAFC|SPSHIPBASE,2068.5776,1258.0776999999994,trawler
250000633,2023,IRL,IRL,IRL,trawlers,0.955,trawlers,trawlers,True,26.705,24.3,24.3,368.713,222.0,222.0,171.856,98.0,98.0,EU|IMO|SPSHIPBASE,4138.491399999996,1147.3456,trawler
250000657,2023,IRL,IRL,IRL,set_gillnets,0.805,trawlers,fishing,True,18.188,16.9,16.9,231.9,260.5,260.5,55.076,94.0,94.0,EU|IMO|NEAFC|SPSHIPBASE,3496.0007,1902.634,trawler
250000699,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,22.348,22.0,22.0,331.16,330.0,330.0,133.823,102.0,102.0,EU|IMO|NEAFC|SPSHIPBASE,7789.987000000005,2825.6895,trawler
250000707,2023,IRL,IRL,IRL,dredge_fishing,0.981,dredge_fishing,dredge_fishing,True,17.344,32.5,32.5,156.535,522.0,522.0,43.863,144.0,144.0,EU,439.51450000000006,154.40370000000004,other
250000764,2023,IRL,IRL,IRL,dredge_fishing,0.856,dredge_fishing|trawlers,dredge_fishing,True,30.074,25.8,25.8,463.805,524.0,524.0,207.7,187.0,187.0,EU|IMO|SPSHIPBASE,6540.361799999993,2061.5760999999998,other
250000775,2023,IRL,IRL,IRL,,,set_gillnets|pots_and_traps,fishing,True,,11.9,11.9,,120.0,120.0,,17.2,17.2,EU,616.2130999999998,304.9465,trawler
250000854,2023,IRL,IRL,IRL,trawlers,0.936,trawlers,trawlers,False,20.781,19.1,19.1,359.412,335.9,335.9,112.791,132.0,132.0,EU|IMO|NEAFC,3269.6532,1247.2050000000004,trawler
250000864,2023,IRL,IRL,IRL,trawlers,0.946,fishing,trawlers,True,20.428,,20.428,277.906,,277.906,83.277,80.0,80.0,IMO,1900.2919,153.3198,trawler
250000868,2023,IRL,IRL,IRL,trawlers,1.0,trawlers|driftnets,trawlers,True,16.968,16.8,16.8,187.163,193.1,193.1,58.076,59.0,59.0,EU|IMO,654.5568000000001,438.2647,trawler
250000884,2023,IRL,IRL,IRL,trawlers,0.943,trawlers,trawlers,True,27.1,22.2,22.2,519.05,440.0,440.0,221.583,174.0,174.0,EU|ICCAT|ICCAT2|IMO|NEAFC|SPSHIPBASE,1343.6436,516.5323,trawler
250000897,2023,IRL,IRL,IRL,trawlers,0.984,trawlers,trawlers,True,24.24,22.0,22.0,439.922,444.0,444.0,188.091,174.0,174.0,EU|ICCAT|ICCAT2|IMO|ISSF2|NEAFC,1363.1555000000003,787.733,trawler
250000908,2023,IRL,IRL,IRL,trawlers,0.993,trawlers,trawlers,True,22.705,22.5,22.5,390.399,405.5,405.5,123.34,140.0,140.0,EU|IMO|SPSHIPBASE,3277.5800000000017,1773.0947999999994,trawler
250000917,2023,IRL,IRL,IRL,fishing,0.962,trawlers,fishing,True,22.229,19.4,19.4,310.789,206.0,206.0,125.747,82.5,82.5,EU|IMO|SPSHIPBASE,8359.106699999998,3340.473199999999,trawler
250001028,2023,IRL,IRL,IRL,trawlers,0.972,trawlers,trawlers,False,23.676,22.0,22.0,372.48,450.0,450.0,133.737,94.0,94.0,EU|IMO|NEAFC|SPSHIPBASE,2311.1132,1455.0036000000002,trawler
250001048,2023,IRL,IRL,IRL,dredge_fishing,0.973,dredge_fishing,dredge_fishing,True,32.314,36.0,36.0,635.016,692.5,692.5,211.5,176.0,176.0,EU|IMO|SPSHIPBASE,8697.511599999998,115.2443,other
250001061,2023,IRL,IRL,IRL,trawlers,0.91,trawlers,trawlers,False,22.647,20.1,20.1,413.976,368.0,368.0,144.75,117.0,117.0,EU|ICCAT|ICCAT2|IMO|NEAFC|SPSHIPBASE,4645.100500000001,2102.5539,trawler
250001093,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,25.644,23.0,23.0,460.727,460.5,460.5,188.233,128.0,128.0,EU|IMO|NEAFC|SPSHIPBASE,7158.317299999999,4532.836200000004,trawler
250001121,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,22.948,23.0,23.0,395.343,460.0,460.0,131.247,128.0,128.0,EU|IMO|SPSHIPBASE,6309.466199999998,2486.5340999999994,trawler
250001142,2023,IRL,IRL,IRL,trawlers,0.978,trawlers,trawlers,True,17.72,18.1,18.1,267.977,228.0,228.0,62.089,89.0,89.0,EU|IMO|SPSHIPBASE,1074.0143999999998,318.2725,trawler
250001143,2023,IRL,IRL,IRL,trawlers,0.717,trawlers,trawlers,True,20.895,17.5,17.5,368.327,354.0,354.0,115.601,110.0,110.0,EU|IMO|NEAFC|SPSHIPBASE,8304.7288,3643.501300000001,trawler
25000116,2023,,IRL,IRL,pole_and_line,0.658,pots_and_traps|dredge_fishing|trawlers|pole_and_line,pole_and_line,True,14.49,12.0,12.0,111.547,91.0,91.0,38.654,22.5,22.5,EU|RECLASSIFY,1603.2679,444.8029,other
250001166,2023,IRL,IRL,IRL,trawlers,1.0,trawlers,trawlers,True,23.85,23.2,23.2,500.527,402.5,402.5,167.24,163.0,163.0,EU|IMO|NEAFC|SPSHIPBASE,6594.226299999997,3290.8243,trawler
250001172,2023,IRL,IRL,IRL,trawlers,0.575,trawlers,trawlers,True,24.701,23.9,23.9,247.49,222.5,222.5,131.386,95.0,95.0,EU|IMO|NEAFC|SPSHIPBASE,2612.335,607.755,trawler
250001205,2023,IRL,IRL,IRL,trawlers,0.809,trawlers,trawlers,True,28.211,22.9,22.9,516.436,457.5,457.5,253.913,156.0,156.0,EU|IMO|NEAFC|SPSHIPBASE,4956.587900000001,1327.0924000000005,trawler
250001333,2023,IRL,IRL,IRL,dredge_fishing,0.747,dredge_fishing|trawlers|set_gillnets|driftnets,dredge_fishing,True,23.208,23.9,23.9,283.276,220.0,220.0,114.678,139.0,139.0,EU|IMO|SPSHIPBASE,1402.6787999999997,574.6514,other
250001339,2023,IRL,IRL,IRL,trawlers,0.986,trawlers,trawlers,True,26.909,24.9,24.9,444.046,435.0,435.0,198.431,186.0,186.0,EU|IMO|SPSHIPBASE,2233.2069,330.58150000000006,trawler
250001415,2023,IRL,IRL,IRL,trawlers,0.965,trawlers,trawlers,True,18.16,17.9,17.9,257.364,250.0,250.0,81.688,90.0,90.0,EU|IMO|SPSHIPBASE,3826.4196,2741.6547,trawler
250001511,2023,IRL,,IRL,fixed_gear,0.558,,fixed_gear,True,14.023,,14.023,166.099,,166.099,29.68,,29.68,,1197.1335000000004,166.6336,longliner
250001559,2023,IRL,IRL,IRL,fishing,1.0,set_gillnets|pots_and_traps|pole_and_line,fishing,True,14.814,12.8,12.8,131.794,69.0,69.0,26.385,12.033,12.033,EU|IMO,2171.565599999999,1107.5558999999996,trawler
250001656,2023,IRL,IRL,IRL,trawlers,0.993,trawlers,trawlers,True,23.605,23.2,23.2,371.718,399.0,399.0,140.197,163.0,163.0,EU|IMO|NEAFC,3597.7050000000013,2401.9286999999995,trawler
250001702,2023,IRL,IRL,IRL,trawlers,0.611,trawlers,trawlers,True,21.096,20.0,20.0,319.708,250.0,250.0,108.085,100.0,100.0,EU|IMO|NEAFC,8396.7135,4920.239900000001,trawler
250001712,2023,IRL,IRL,IRL,fixed_gear,0.9,set_gillnets|pots_and_traps,fixed_gear,True,14.278,12.4,12.4,135.81,89.0,89.0,23.634,18.9,18.9,EU,1067.6369,586.3015000000001,longliner
250001718,2023,IRL,IRL,IRL,set_gillnets,0.787,trawlers|set_gillnets|pole_and_line|pots_and_traps,set_gillnets,True,20.274,18.0,18.0,348.99,363.5,363.5,114.301,107.0,107.0,EU|IMO|NEAFC,4463.550000000002,369.6742,longliner
250001767,2023,IRL,IRL,IRL,other_seines,0.936,trawlers|other_seines,other_seines,True,24.161,24.2,24.2,418.148,421.8,421.8,163.109,152.0,152.0,EU|IMO|NEAFC,3056.7734,132.5074,other
250001769,2023,IRL,IRL,IRL,trawlers,0.934,trawlers,trawlers,False,27.465,27.3,27.3,579.872,666.5,666.5,229.186,267.5,267.5,EU|ICCAT|ICCAT2|IMO|ISSF2|NEAFC|SPSHIPBASE,2336.6201000000005,172.3587,trawler
250001885,2023,IRL,IRL,IRL,trawlers,0.999,trawlers,trawlers,True,23.708,23.1,23.1,447.929,525.5,525.5,163.284,216.0,216.0,EU|IMO|NEAFC|SPSHIPBASE,641.3743999999999,260.5503,trawler
250001911,2023,IRL,IRL,IRL,trawlers,0.999,trawlers,trawlers,True,21.609,22.4,22.4,362.902,456.0,456.0,135.015,137.0,137.0,EU|IMO,5366.435700000003,2219.1476000000007,trawler
